"user_id","sex","age","region","bundle","num_sessions","avg_session","service","order_date","price","fuel","cinema","vkusvill","travel","restaurants","concerts","games","books","theater","sports","beauty","flowers","technology"
"29519","F","16","Республика Бурятия","No bundle","492","53","Топливо","2022-09-18","35","1","0","0","0","0","0","0","0","0","0","0","0","0"
"89790","M","14","Республика Татарстан","No bundle","529","84","Топливо","2022-10-11","141","1","0","0","0","0","0","0","0","0","0","0","0","0"
"59512","M","15","Ульяновская область","No bundle","103","101","Топливо","2022-09-12","59","1","0","0","0","0","0","0","0","0","0","0","0","0"
"68500","M","17","Краснодарский край","No bundle","1435","95","Рестораны","2022-04-23","696","0","0","0","0","1","0","0","0","0","0","0","0","0"
"69472","M","15","Санкт-Петербург","No bundle","126","40","Кино","2022-03-16","35","0","1","0","0","0","0","0","0","0","0","0","0","0"
"29765","F","14","Москва","No bundle","39","102","Кино","2022-01-21","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"33136","M","17","Новосибирская область","No bundle","751","133","Топливо","2022-07-07","47","1","0","0","0","0","0","0","0","0","0","0","0","0"
"64872","M","17","Челябинская область","Tinkoff Pro","2733","46","Топливо","2022-10-15","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"47958","M","16","Санкт-Петербург","No bundle","551","96","Кино","2022-01-27","338","0","1","0","0","0","0","0","0","0","0","0","0","0"
"879","M","15","Красноярский край","No bundle","362","71","Путешествия","2022-05-10","4895","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4017","M","16","Республика Татарстан","No bundle","958","76","Путешествия","2022-09-13","3658","0","0","0","1","0","0","0","0","0","0","0","0","0"
"73604","M","16","Московская область","No bundle","1560","82","Кино","2022-01-07","188","0","1","0","0","0","0","0","0","0","0","0","0","0"
"64394","M","17","Москва","Tinkoff Pro","769","136","Путешествия","2022-12-16","10584","0","0","0","1","0","0","0","0","0","0","0","0","0"
"88417","M","17","Санкт-Петербург","No bundle","875","94","Кино","2022-10-26","35","0","1","0","0","0","0","0","0","0","0","0","0","0"
"76379","M","15","Тульская область","No bundle","929","82","Концерты","2022-09-18","352","0","0","0","0","0","1","0","0","0","0","0","0","0"
"62181","M","17","Москва","No bundle","1375","72","Кино","2022-04-10","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"59260","M","17","Красноярский край","No bundle","961","96","Путешествия","2022-09-21","1758","0","0","0","1","0","0","0","0","0","0","0","0","0"
"32078","M","15","Ростовская область","No bundle","1229","123","Топливо","2022-12-14","381","1","0","0","0","0","0","0","0","0","0","0","0","0"
"82832","M","15","Санкт-Петербург","No bundle","728","150","Кино","2022-07-05","42","0","1","0","0","0","0","0","0","0","0","0","0","0"
"63645","F","17","Калининградская область","No bundle","783","82","Кино","2022-02-18","89","0","1","0","0","0","0","0","0","0","0","0","0","0"
"85243","M","17","Кемеровская область","No bundle","1056","143","Топливо","2022-12-30","450","1","0","0","0","0","0","0","0","0","0","0","0","0"
"53693","M","17","Воронежская область","No bundle","614","71","Театр","2022-11-21","2112","0","0","0","0","0","0","0","0","1","0","0","0","0"
"29535","M","17","Красноярский край","Tinkoff Pro","568","124","Путешествия","2022-11-04","1027","0","0","0","1","0","0","0","0","0","0","0","0","0"
"33056","F","17","Московская область","No bundle","566","75","Кино","2022-07-08","235","0","1","0","0","0","0","0","0","0","0","0","0","0"
"33056","F","17","Московская область","No bundle","566","75","Цветы","2022-05-04","549","0","0","0","0","0","0","0","0","0","0","0","1","0"
"9733","F","17","Республика Адыгея","No bundle","337","68","Топливо","2022-12-03","7","1","0","0","0","0","0","0","0","0","0","0","0","0"
"56208","F","16","Республика Башкортостан","No bundle","402","113","Концерты","2022-12-08","422","0","0","0","0","0","1","0","0","0","0","0","0","0"
"39320","M","17","Омская область","No bundle","601","120","Путешествия","2022-10-20","8177","0","0","0","1","0","0","0","0","0","0","0","0","0"
"38136","M","16","Воронежская область","No bundle","441","161","Кино","2022-03-02","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"74017","F","17","Новосибирская область","Tinkoff Pro","488","104","Кино","2022-02-03","211","0","1","0","0","0","0","0","0","0","0","0","0","0"
"89012","F","17","Краснодарский край","Tinkoff Pro","367","54","Путешествия","2022-07-16","2799","0","0","0","1","0","0","0","0","0","0","0","0","0"
"87594","M","17","Москва","No bundle","1946","125","Кино","2022-11-18","437","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40753","M","15","Москва","No bundle","673","137","Игры","2022-11-07","4","0","0","0","0","0","0","1","0","0","0","0","0","0"
"4103","M","16","Удмуртская республика","No bundle","575","60","Топливо","2022-11-13","59","1","0","0","0","0","0","0","0","0","0","0","0","0"
"93651","M","16","Московская область","No bundle","1017","59","Кино","2022-10-26","68","0","1","0","0","0","0","0","0","0","0","0","0","0"
"45820","M","16","Пермский край","No bundle","972","126","Кино","2022-02-23","40","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32901","M","14","Республика Башкортостан","No bundle","376","139","Вкусвилл","2022-12-18","113","0","0","1","0","0","0","0","0","0","0","0","0","0"
"32390","F","15","Краснодарский край","No bundle","400","42","Путешествия","2022-07-12","3854","0","0","0","1","0","0","0","0","0","0","0","0","0"
"52204","M","17","Московская область","No bundle","307","56","Концерты","2022-09-14","352","0","0","0","0","0","1","0","0","0","0","0","0","0"
"1223","F","17","Смоленская область","No bundle","","","Кино","2022-03-29","117","0","1","0","0","0","0","0","0","0","0","0","0","0"
"29846","M","17","Ульяновская область","No bundle","","","Кино","2022-03-08","197","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30999","F","15","Москва","No bundle","37","83","Кино","2022-12-03","253","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-02-01","6410","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-07-29","3294","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-03","4705","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-04-28","4168","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-26","3949","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-01-24","7496","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-02-02","7330","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-10-05","3923","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-10-08","7213","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-03-22","6144","0","0","0","1","0","0","0","0","0","0","0","0","0"
"12325","F","16","Москва","No bundle","466","80","Кино","2022-12-01","52","0","1","0","0","0","0","0","0","0","0","0","0","0"
"85750","F","17","Пермский край","No bundle","1023","45","Путешествия","2022-09-06","1127","0","0","0","1","0","0","0","0","0","0","0","0","0"
"74063","F","14","Республика Татарстан","No bundle","142","65","Кино","2022-04-01","150","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1101","M","16","Красноярский край","No bundle","435","82","Кино","2022-08-16","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82630","M","16","Краснодарский край","Tinkoff Pro","2138","73","Путешествия","2022-10-18","970","0","0","0","1","0","0","0","0","0","0","0","0","0"
"49322","","17","Москва","No bundle","2513","57","Путешествия","2022-09-19","1347","0","0","0","1","0","0","0","0","0","0","0","0","0"
"93898","M","16","Кемеровская область","No bundle","851","79","Кино","2022-02-26","150","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15472","M","15","Москва","Tinkoff Pro","511","72","Кино","2022-08-27","352","0","1","0","0","0","0","0","0","0","0","0","0","0"
"73638","M","17","Московская область","No bundle","1485","74","Книги","2022-12-16","42","0","0","0","0","0","0","0","1","0","0","0","0","0"
"37815","M","17","Республика Башкортостан","No bundle","737","77","Кино","2022-02-13","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"25314","M","17","Москва","No bundle","532","69","Кино","2022-01-16","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1741","M","16","Москва","No bundle","2406","54","Кино","2022-08-25","211","0","1","0","0","0","0","0","0","0","0","0","0","0"
"70137","M","17","Республика Татарстан","Tinkoff Pro","1865","104","Кино","2022-01-11","106","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30391","M","16","Свердловская область","No bundle","1014","62","Концерты","2022-05-31","376","0","0","0","0","0","1","0","0","0","0","0","0","0"
"47556","M","16","Республика Крым","No bundle","87","202","Путешествия","2022-04-13","5715","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80527","F","16","Республика Башкортостан","No bundle","454","99","Топливо","2022-12-08","154","1","0","0","0","0","0","0","0","0","0","0","0","0"
"75335","M","17","Санкт-Петербург","Tinkoff Pro","710","70","Кино","2022-01-19","131","0","1","0","0","0","0","0","0","0","0","0","0","0"
"26923","F","15","Санкт-Петербург","No bundle","182","57","Кино","2022-05-16","122","0","1","0","0","0","0","0","0","0","0","0","0","0"
"59378","F","16","Ямало-Ненецкий автономный округ","No bundle","534","48","Путешествия","2022-12-06","2090","0","0","0","1","0","0","0","0","0","0","0","0","0"
"54476","F","17","foreign","No bundle","335","57","Путешествия","2022-10-30","935","0","0","0","1","0","0","0","0","0","0","0","0","0"
"18008","F","16","Хабаровский край","No bundle","529","65","Кино","2022-08-11","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"36007","M","17","Москва","No bundle","1502","76","Кино","2022-08-31","305","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32074","F","15","Москва","No bundle","408","58","Путешествия","2022-12-28","3094","0","0","0","1","0","0","0","0","0","0","0","0","0"
"76796","M","16","Астраханская область","Tinkoff Pro","1039","92","Кино","2022-07-15","103","0","1","0","0","0","0","0","0","0","0","0","0","0"
"69934","M","14","Кемеровская область","No bundle","319","54","Топливо","2022-10-03","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"41469","M","15","Москва","No bundle","1598","59","Кино","2022-02-13","59","0","1","0","0","0","0","0","0","0","0","0","0","0"
"87674","M","17","Республика Татарстан","No bundle","1399","75","Кино","2022-11-18","38","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1002","M","17","Кемеровская область","No bundle","1226","105","Топливо","2022-12-03","39","1","0","0","0","0","0","0","0","0","0","0","0","0"
"99927","M","15","Пензенская область","Tinkoff Pro","762","66","Путешествия","2022-01-18","3661","0","0","0","1","0","0","0","0","0","0","0","0","0"
"53818","F","17","Республика Татарстан","No bundle","948","278","Топливо","2022-12-21","289","1","0","0","0","0","0","0","0","0","0","0","0","0"
"79230","F","15","Республика Татарстан","Tinkoff Pro","1604","42","Кино","2022-02-25","192","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9719","F","15","Краснодарский край","No bundle","334","102","Топливо","2022-06-12","352","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3100","M","17","Москва","No bundle","1039","106","Кино","2022-02-11","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"14838","M","15","Республика Башкортостан","Tinkoff Pro","618","92","Кино","2022-11-15","68","0","1","0","0","0","0","0","0","0","0","0","0","0"
"59260","M","17","Красноярский край","Tinkoff Premium","961","96","Путешествия","2022-06-15","2094","0","0","0","1","0","0","0","0","0","0","0","0","0"
"53599","M","14","Москва","No bundle","395","101","Рестораны","2022-12-15","1917","0","0","0","0","1","0","0","0","0","0","0","0","0"
"41785","M","17","Калининградская область","No bundle","676","51","Кино","2022-11-02","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"32078","M","15","Ростовская область","No bundle","1229","123","Топливо","2022-11-20","988","1","0","0","0","0","0","0","0","0","0","0","0","0"
"76327","M","17","Москва","No bundle","1023","65","Кино","2022-07-12","211","0","1","0","0","0","0","0","0","0","0","0","0","0"
"96205","M","17","Челябинская область","No bundle","1685","50","Путешествия","2022-10-20","1285","0","0","0","1","0","0","0","0","0","0","0","0","0"
"17791","F","17","Санкт-Петербург","Tinkoff Pro","695","90","Топливо","2022-11-27","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"71000","M","17","Самарская область","No bundle","710","74","Кино","2022-04-13","188","0","1","0","0","0","0","0","0","0","0","0","0","0"
"96010","F","17","Красноярский край","Tinkoff Premium","210","95","Путешествия","2022-08-01","4759","0","0","0","1","0","0","0","0","0","0","0","0","0"
"57313","M","16","Тверская область","No bundle","321","104","Игры","2022-07-24","352","0","0","0","0","0","0","1","0","0","0","0","0","0"
"94326","M","17","Республика Северная Осетия (Алания)","Tinkoff Pro","1057","166","Путешествия","2022-10-16","862","0","0","0","1","0","0","0","0","0","0","0","0","0"
"96611","M","17","Пермский край","Tinkoff Pro","819","44","Топливо","2022-10-14","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"69821","F","14","Республика Татарстан","No bundle","29","51","Кино","2022-04-21","108","0","1","0","0","0","0","0","0","0","0","0","0","0"
"61536","F","17","Калининградская область","No bundle","568","55","Кино","2022-01-22","183","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40569","F","17","Свердловская область","No bundle","294","91","Книги","2022-05-16","33","0","0","0","0","0","0","0","1","0","0","0","0","0"
"21027","F","17","Москва","No bundle","734","95","Топливо","2022-10-10","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"88274","M","17","Самарская область","No bundle","1140","67","Топливо","2022-12-22","478","1","0","0","0","0","0","0","0","0","0","0","0","0"
"44613","M","15","Ярославская область","No bundle","1578","92","Топливо","2022-11-22","47","1","0","0","0","0","0","0","0","0","0","0","0","0"
"79696","M","17","Москва","No bundle","1302","108","Красота","2022-09-24","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"14631","M","14","Санкт-Петербург","No bundle","74","256","Игры","2022-12-21","159","0","0","0","0","0","0","1","0","0","0","0","0","0"
"19409","F","16","Московская область","No bundle","262","72","Кино","2022-01-15","178","0","1","0","0","0","0","0","0","0","0","0","0","0"
"25055","M","15","Санкт-Петербург","No bundle","1075","85","Кино","2022-09-07","35","0","1","0","0","0","0","0","0","0","0","0","0","0"
"99136","M","17","Москва","Tinkoff Premium","1134","156","Топливо","2022-08-22","41","1","0","0","0","0","0","0","0","0","0","0","0","0"
"72766","M","17","Санкт-Петербург","No bundle","680","53","Путешествия","2022-02-19","598","0","0","0","1","0","0","0","0","0","0","0","0","0"
"27425","F","17","Оренбургская область","No bundle","470","50","Путешествия","2022-10-20","883","0","0","0","1","0","0","0","0","0","0","0","0","0"
"19970","M","16","Челябинская область","No bundle","332","81","Топливо","2022-08-22","141","1","0","0","0","0","0","0","0","0","0","0","0","0"
"17589","","17","Тюменская область","Tinkoff Pro","1047","50","Кино","2022-05-31","38","0","1","0","0","0","0","0","0","0","0","0","0","0"
"91962","M","15","Новосибирская область","No bundle","354","78","Кино","2022-02-19","52","0","1","0","0","0","0","0","0","0","0","0","0","0"
"94189","F","15","Ленинградская область","No bundle","1056","50","Кино","2022-09-04","160","0","1","0","0","0","0","0","0","0","0","0","0","0"
"48889","F","15","Санкт-Петербург","No bundle","152","31","Кино","2022-12-01","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"93053","M","16","Москва","No bundle","37","105","Кино","2022-08-10","42","0","1","0","0","0","0","0","0","0","0","0","0","0"
"47629","M","17","Оренбургская область","No bundle","717","108","Кино","2022-03-29","84","0","1","0","0","0","0","0","0","0","0","0","0","0"
"73860","M","17","Республика Дагестан","No bundle","363","200","Путешествия","2022-10-09","1944","0","0","0","1","0","0","0","0","0","0","0","0","0"
"62850","M","14","Москва","No bundle","254","41","Кино","2022-01-09","258","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-07","9688","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-06-13","4317","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-10-06","3940","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-01-07","4603","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-26","3908","0","0","0","1","0","0","0","0","0","0","0","0","0"
"96484","M","16","Калининградская область","No bundle","378","123","Кино","2022-02-13","183","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-05-06","11322","0","0","0","1","0","0","0","0","0","0","0","0","0"
"52434","M","15","Чувашская республика","No bundle","245","89","Путешествия","2022-11-16","1772","0","0","0","1","0","0","0","0","0","0","0","0","0"
"40639","M","15","Московская область","No bundle","101","88","Концерты","2022-10-11","1080","0","0","0","0","0","1","0","0","0","0","0","0","0"
"69353","M","17","Владимирская область","No bundle","1165","87","Кино","2022-11-08","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"79121","M","16","Самарская область","No bundle","578","95","Кино","2022-01-05","211","0","1","0","0","0","0","0","0","0","0","0","0","0"
"43143","M","15","Московская область","Tinkoff Pro","219","159","Путешествия","2022-10-15","3322","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4453","F","17","Ленинградская область","Tinkoff Pro","130","179","Вкусвилл","2022-10-10","142","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3684","M","17","Новосибирская область","No bundle","855","50","Кино","2022-09-03","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"21449","F","17","Ханты-Мансийский автономный округ","Tinkoff Pro","259","155","Кино","2022-06-11","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"21132","M","17","Москва","No bundle","568","55","Кино","2022-05-31","89","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20828","M","17","Волгоградская область","No bundle","1981","63","Кино","2022-03-24","169","0","1","0","0","0","0","0","0","0","0","0","0","0"
"67878","M","15","Тюменская область","No bundle","2397","78","Кино","2022-03-29","45","0","1","0","0","0","0","0","0","0","0","0","0","0"
"27794","M","16","Пензенская область","Tinkoff Pro","616","72","Кино","2022-04-04","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"73604","M","16","Московская область","No bundle","1560","82","Кино","2022-02-03","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"51995","M","17","Сахалинская область","No bundle","439","100","Кино","2022-01-04","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"88628","M","16","Пензенская область","No bundle","705","54","Кино","2022-09-11","176","0","1","0","0","0","0","0","0","0","0","0","0","0"
"25880","M","14","Камчатский край","No bundle","183","119","Игры","2022-10-11","31","0","0","0","0","0","0","1","0","0","0","0","0","0"
"77474","M","17","Республика Тыва (Тува)","No bundle","926","77","Путешествия","2022-07-15","4994","0","0","0","1","0","0","0","0","0","0","0","0","0"
"53805","F","17","Оренбургская область","No bundle","654","79","Путешествия","2022-08-28","756","0","0","0","1","0","0","0","0","0","0","0","0","0"
"77390","F","17","Ульяновская область","Tinkoff Pro","536","28","Кино","2022-11-11","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"38479","M","17","Брянская область","No bundle","876","88","Кино","2022-01-30","120","0","1","0","0","0","0","0","0","0","0","0","0","0"
"18226","F","17","Вологодская область","No bundle","222","125","Вкусвилл","2022-12-25","116","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10775","M","16","Новосибирская область","No bundle","329","66","Кино","2022-02-12","150","0","1","0","0","0","0","0","0","0","0","0","0","0"
"26780","M","16","Республика Башкортостан","No bundle","557","57","Кино","2022-11-15","68","0","1","0","0","0","0","0","0","0","0","0","0","0"
"92840","F","16","Москва","Tinkoff Pro","404","76","Кино","2022-02-24","183","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3301","M","16","Москва","Tinkoff Pro","903","150","Кино","2022-05-25","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"56640","M","17","Московская область","No bundle","506","66","Концерты","2022-08-30","352","0","0","0","0","0","1","0","0","0","0","0","0","0"
"89950","","16","Санкт-Петербург","Tinkoff Premium","893","136","Топливо","2022-12-09","469","1","0","0","0","0","0","0","0","0","0","0","0","0"
"49137","M","17","Ульяновская область","Tinkoff Pro","384","110","Кино","2022-01-15","141","0","1","0","0","0","0","0","0","0","0","0","0","0"
"60539","F","15","Московская область","No bundle","1060","86","Путешествия","2022-06-27","909","0","0","0","1","0","0","0","0","0","0","0","0","0"
"38040","F","15","Санкт-Петербург","No bundle","546","106","Кино","2022-07-08","94","0","1","0","0","0","0","0","0","0","0","0","0","0"
"37848","F","14","Московская область","No bundle","71","45","Кино","2022-01-01","80","0","1","0","0","0","0","0","0","0","0","0","0","0"
"51376","M","16","Московская область","No bundle","648","60","Кино","2022-01-16","253","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7531","M","17","Алтайский край","No bundle","803","107","Топливо","2022-12-26","23","1","0","0","0","0","0","0","0","0","0","0","0","0"
"79143","M","17","Республика Татарстан","No bundle","1253","49","Путешествия","2022-08-17","4905","0","0","0","1","0","0","0","0","0","0","0","0","0"
"35494","F","15","Республика Башкортостан","No bundle","113","96","Путешествия","2022-12-22","2585","0","0","0","1","0","0","0","0","0","0","0","0","0"
"32030","M","17","Челябинская область","No bundle","223","54","Топливо","2022-04-21","399","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1002","M","17","Кемеровская область","No bundle","1226","105","Топливо","2022-07-05","305","1","0","0","0","0","0","0","0","0","0","0","0","0"
"99733","F","15","Республика Татарстан","No bundle","695","37","Кино","2022-04-02","211","0","1","0","0","0","0","0","0","0","0","0","0","0"
"92183","M","17","Волгоградская область","No bundle","1583","48","Красота","2022-11-15","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"69633","F","14","Москва","No bundle","118","86","Кино","2022-03-06","183","0","1","0","0","0","0","0","0","0","0","0","0","0"
"73074","F","14","Пензенская область","Tinkoff Pro","769","80","Вкусвилл","2022-12-17","191","0","0","1","0","0","0","0","0","0","0","0","0","0"
"86085","M","16","Москва","No bundle","1015","115","Игры","2022-09-16","6","0","0","0","0","0","0","1","0","0","0","0","0","0"
"61354","M","16","Пермский край","No bundle","659","89","Топливо","2022-06-23","70","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50638","M","17","Санкт-Петербург","No bundle","513","110","Топливо","2022-09-29","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"92102","M","16","Рязанская область","No bundle","571","72","Кино","2022-01-16","127","0","1","0","0","0","0","0","0","0","0","0","0","0"
"96826","M","16","Москва","No bundle","864","89","Кино","2022-10-02","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6974","M","17","Москва","No bundle","1300","67","Путешествия","2022-12-04","675","0","0","0","1","0","0","0","0","0","0","0","0","0"
"487","M","16","Москва","No bundle","649","85","Кино","2022-01-30","164","0","1","0","0","0","0","0","0","0","0","0","0","0"
"93052","M","16","Москва","No bundle","449","68","Концерты","2022-11-24","352","0","0","0","0","0","1","0","0","0","0","0","0","0"
"5373","F","16","Москва","No bundle","17","113","Кино","2022-01-07","66","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22855","M","14","Ростовская область","No bundle","139","94","Книги","2022-11-30","21","0","0","0","0","0","0","0","1","0","0","0","0","0"
"52322","M","16","Тюменская область","No bundle","3149","138","Кино","2022-10-09","169","0","1","0","0","0","0","0","0","0","0","0","0","0"
"21661","M","17","Москва","No bundle","188","61","Игры","2022-04-20","35","0","0","0","0","0","0","1","0","0","0","0","0","0"
"32078","M","15","Ростовская область","No bundle","1229","123","Топливо","2022-11-21","553","1","0","0","0","0","0","0","0","0","0","0","0","0"
"17791","F","17","Санкт-Петербург","Tinkoff Pro","695","90","Топливо","2022-12-09","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"83818","M","17","Сахалинская область","No bundle","198","62","Путешествия","2022-09-29","12584","0","0","0","1","0","0","0","0","0","0","0","0","0"
"92438","F","17","Иркутская область","No bundle","1659","79","Топливо","2022-08-07","235","1","0","0","0","0","0","0","0","0","0","0","0","0"
"96010","F","17","Красноярский край","Tinkoff Premium","210","95","Путешествия","2022-08-10","3561","0","0","0","1","0","0","0","0","0","0","0","0","0"
"96010","F","17","Красноярский край","Tinkoff Premium","210","95","Путешествия","2022-08-02","4874","0","0","0","1","0","0","0","0","0","0","0","0","0"
"63141","M","16","Москва","No bundle","434","57","Путешествия","2022-12-23","7665","0","0","0","1","0","0","0","0","0","0","0","0","0"
"12896","M","16","Алтайский край","No bundle","693","99","Топливо","2022-12-11","232","1","0","0","0","0","0","0","0","0","0","0","0","0"
"65760","M","15","Калининградская область","No bundle","603","121","Игры","2022-04-30","2","0","0","0","0","0","0","1","0","0","0","0","0","0"
"11925","M","16","Санкт-Петербург","Tinkoff Premium","2789","56","Кино","2022-08-08","645","0","1","0","0","0","0","0","0","0","0","0","0","0"
"71385","M","15","Москва","No bundle","760","105","Кино","2022-01-23","70","0","1","0","0","0","0","0","0","0","0","0","0","0"
"82788","M","15","Санкт-Петербург","Tinkoff Pro","1047","70","Вкусвилл","2022-12-09","146","0","0","1","0","0","0","0","0","0","0","0","0","0"
"21840","F","16","Московская область","No bundle","703","93","Топливо","2022-12-09","117","1","0","0","0","0","0","0","0","0","0","0","0","0"
"44613","M","15","Ярославская область","No bundle","1578","92","Топливо","2022-11-12","141","1","0","0","0","0","0","0","0","0","0","0","0","0"
"71620","M","16","Москва","No bundle","538","106","Кино","2022-02-05","469","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24070","F","17","Ивановская область","No bundle","133","96","Театр","2022-07-18","845","0","0","0","0","0","0","0","0","1","0","0","0","0"
"35954","F","15","Республика Дагестан","No bundle","422","80","Путешествия","2022-08-16","4419","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3662","M","17","Ленинградская область","No bundle","301","79","Концерты","2022-12-23","188","0","0","0","0","0","1","0","0","0","0","0","0","0"
"27425","F","17","Оренбургская область","No bundle","470","50","Путешествия","2022-09-20","1297","0","0","0","1","0","0","0","0","0","0","0","0","0"
"98609","M","17","Москва","No bundle","159","47","Путешествия","2022-07-21","2377","0","0","0","1","0","0","0","0","0","0","0","0","0"
"61291","M","16","Московская область","Tinkoff Pro","1536","42","Кино","2022-01-15","113","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30838","M","17","Москва","Tinkoff Premium","310","168","Путешествия","2022-10-02","5000","0","0","0","1","0","0","0","0","0","0","0","0","0"
"75155","F","17","Свердловская область","Tinkoff Pro","1464","95","Путешествия","2022-10-25","675","0","0","0","1","0","0","0","0","0","0","0","0","0"
"52209","M","16","Челябинская область","Tinkoff Pro","1049","81","Кино","2022-02-06","293","0","1","0","0","0","0","0","0","0","0","0","0","0"
"85221","F","17","Москва","No bundle","514","64","Театр","2022-11-26","141","0","0","0","0","0","0","0","0","1","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-08-29","7830","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-07-20","6005","0","0","0","1","0","0","0","0","0","0","0","0","0"
"82385","M","17","Челябинская область","Tinkoff Premium","1531","184","Путешествия","2022-10-05","3198","0","0","0","1","0","0","0","0","0","0","0","0","0"
